symbol,timestamp,raw_pred_num,raw_pred,confidence,prob_sell,prob_hold,prob_buy,open,high,low,close,volume,news_count,sentiment_score,fused_signal,was_overridden,override_reason,model
TSLA,2025-10-21 18:00:00+00:00,1,HOLD,0.39893535,0.30608705,0.39893535,0.2949776,446.3268,446.47,444.32,445.76,4624989.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-21 19:00:00+00:00,1,HOLD,0.4015029,0.30656183,0.4015029,0.29193527,445.79,446.55,442.5,442.5,7012009.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-21 20:00:00+00:00,1,HOLD,0.4035676,0.30737412,0.4035676,0.2890583,442.6,443.2,440.6302,442.06,2711611.0,1,-0.0089727193117141,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-21 21:00:00+00:00,1,HOLD,0.4054103,0.30913863,0.4054103,0.2854511,442.0986,442.5,441.72,442.3,159446.0,1,-0.8850460052490234,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-21 22:00:00+00:00,1,HOLD,0.40623847,0.31205502,0.40623847,0.2817066,442.3,442.47,441.3,441.6,172020.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-21 23:00:00+00:00,1,HOLD,0.4058555,0.313645,0.4058555,0.28049952,441.61,441.87,441.06,441.75,151956.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-22 08:00:00+00:00,1,HOLD,0.40694237,0.31445497,0.40694237,0.2786027,443.5,445.0,442.64,444.91,199203.0,2,-0.9468481540679932,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-22 09:00:00+00:00,1,HOLD,0.40809765,0.3142133,0.40809765,0.27768907,444.85,444.85,443.0,443.17,88245.0,2,-0.5205726027488708,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-22 10:00:00+00:00,1,HOLD,0.40955767,0.31481975,0.40955767,0.27562258,443.64,444.03,443.04,443.09,74730.0,3,-0.9373478293418884,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-22 11:00:00+00:00,1,HOLD,0.40938398,0.31697252,0.40938398,0.2736435,443.24,443.5,441.04,441.4,216248.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-22 12:00:00+00:00,1,HOLD,0.40760145,0.32032722,0.40760145,0.27207136,443.5,445.0,441.04,442.7488,600179.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-22 13:00:00+00:00,1,HOLD,0.40615168,0.32278273,0.40615168,0.27106553,442.76,445.539,439.6,441.56,7947135.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-22 14:00:00+00:00,1,HOLD,0.40394375,0.32361898,0.40394375,0.27243727,441.52,441.9399,432.35,437.48,14310209.0,2,0.9128412008285522,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-22 15:00:00+00:00,1,HOLD,0.39895377,0.32756972,0.39895377,0.27347654,437.5,438.09,431.875,435.2415,10158989.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-22 16:00:00+00:00,1,HOLD,0.3953434,0.33144808,0.3953434,0.27320847,435.235,436.36,429.0,434.2467,8482378.0,1,-0.888960599899292,HOLD,False,deep_fusion,CROSSMODAL
