symbol,timestamp,raw_pred_num,raw_pred,confidence,prob_sell,prob_hold,prob_buy,close,open,high,low,volume,news_count,sentiment_score,sentiment_positive,sentiment_negative,fused_signal,override_reason,was_overridden,model
JPM,2025-12-01 23:00:00+00:00,1,HOLD,0.47758976,0.38221106,0.47758976,0.14019912,309.15,309.25,309.31,309.15,2431.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-12-02 00:00:00+00:00,1,HOLD,0.45006806,0.38623875,0.45006806,0.16369323,309.6799,309.27,309.69,309.15,3014.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-12-02 09:00:00+00:00,1,HOLD,0.4864512,0.33642393,0.4864512,0.17712489,309.77,308.91,309.77,308.91,823.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-12-02 10:00:00+00:00,1,HOLD,0.527566,0.29008314,0.527566,0.18235078,309.55,309.44,309.55,309.22,366.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-12-02 11:00:00+00:00,1,HOLD,0.5387836,0.25637048,0.5387836,0.20484596,309.89,309.82,309.89,309.82,458.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-12-02 12:00:00+00:00,1,HOLD,0.48538083,0.25802845,0.48538083,0.2565908,309.82,309.68,309.85,309.68,210.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-12-02 13:00:00+00:00,1,HOLD,0.45281538,0.26901883,0.45281538,0.27816576,309.6,309.56,310.0979,308.95,35631.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-12-02 14:00:00+00:00,1,HOLD,0.5385475,0.23443511,0.5385475,0.22701736,308.325,309.65,309.83,307.09,686379.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-12-02 15:00:00+00:00,1,HOLD,0.46543017,0.25338212,0.46543017,0.28118777,310.0,308.34,310.48,307.82,853040.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-12-02 16:00:00+00:00,1,HOLD,0.44382834,0.26068762,0.44382834,0.29548398,308.72,310.0325,310.0999,308.45,587955.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-12-02 17:00:00+00:00,1,HOLD,0.38914663,0.2732749,0.38914663,0.33757854,307.905,308.68,309.59,307.905,530844.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-12-02 18:00:00+00:00,2,BUY,0.3722844,0.28568915,0.3420265,0.3722844,308.2,307.88,308.46,307.32,492475.0,0,0.0,0.0,0.0,HOLD,none,True,TRANSFORMER
JPM,2025-12-02 19:00:00+00:00,1,HOLD,0.5654359,0.20865908,0.5654359,0.22590499,308.68,308.2,309.14,308.16,440203.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-12-02 20:00:00+00:00,1,HOLD,0.7902357,0.113734715,0.7902357,0.09602959,307.85,308.715,308.78,307.64,986785.0,1,-0.0002396553754806,0.0271491557359695,0.0273888111114501,HOLD,none,False,TRANSFORMER
JPM,2025-12-02 21:00:00+00:00,1,HOLD,0.93088526,0.03978433,0.93088526,0.029330485,307.88,307.88,308.0,307.86,1567915.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-12-02 23:00:00+00:00,1,HOLD,0.9455281,0.029459063,0.9455281,0.025012862,307.99,307.97,308.0,307.97,216.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-12-03 00:00:00+00:00,1,HOLD,0.80822206,0.09837053,0.80822206,0.09340744,307.99,307.99,307.99,307.99,98.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-12-03 10:00:00+00:00,1,HOLD,0.58822626,0.20878722,0.58822626,0.20298652,308.08,308.36,308.36,308.08,486.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-12-03 11:00:00+00:00,1,HOLD,0.59714127,0.20754848,0.59714127,0.19531028,308.48,308.01,308.48,307.95,1433.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-12-03 12:00:00+00:00,1,HOLD,0.6878628,0.17332627,0.6878628,0.13881093,308.5,308.49,308.5,308.49,288.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-12-03 13:00:00+00:00,1,HOLD,0.64546967,0.18806358,0.64546967,0.16646676,308.19,308.39,308.51,308.09,2934.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-12-03 14:00:00+00:00,1,HOLD,0.45497978,0.27055582,0.45497978,0.2744644,307.84,307.97,308.35,306.8,625146.0,1,-0.8245858550071716,0.0247253589332103,0.8493112325668335,HOLD,none,False,TRANSFORMER
JPM,2025-12-03 15:00:00+00:00,2,BUY,0.34939384,0.32722393,0.32338217,0.34939384,309.4196,307.84,309.66,307.61,821797.0,0,0.0,0.0,0.0,HOLD,none,True,TRANSFORMER
JPM,2025-12-03 16:00:00+00:00,1,HOLD,0.34196317,0.32466343,0.34196317,0.33337343,309.145,309.35,309.8876,308.78,952086.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-12-03 17:00:00+00:00,1,HOLD,0.4245412,0.27229795,0.4245412,0.30316094,311.3,309.12,311.51,308.7656,866585.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
