symbol,timestamp,close,open,high,low,volume,raw_pred,confidence,sentiment_score,fused_signal,was_overridden,override_reason,model
JPM,2025-06-05 16:00:00+00:00,262.655,263.2,263.45,262.26,556064.0,BUY,1.0,0.0,BUY,False,none,BUY_AND_HOLD
JPM,2025-06-05 17:00:00+00:00,263.17,262.62,263.8,262.59,558204.0,BUY,1.0,0.0112870372831821,BUY,False,none,BUY_AND_HOLD
JPM,2025-06-05 18:00:00+00:00,262.5989,263.13,263.25,262.03,815711.0,BUY,1.0,0.0,BUY,False,none,BUY_AND_HOLD
JPM,2025-06-05 19:00:00+00:00,261.97,262.64,262.75,260.485,2174639.0,BUY,1.0,0.0,BUY,False,none,BUY_AND_HOLD
JPM,2025-06-05 20:00:00+00:00,262.22,261.95,262.64,261.3555,1182665.0,BUY,1.0,0.0,BUY,False,none,BUY_AND_HOLD
JPM,2025-06-05 21:00:00+00:00,261.92,261.73,261.92,261.73,701.0,BUY,1.0,0.0,BUY,False,none,BUY_AND_HOLD
JPM,2025-06-05 22:00:00+00:00,261.92,261.92,261.92,261.92,2000.0,BUY,1.0,0.0,BUY,False,none,BUY_AND_HOLD
JPM,2025-06-05 23:00:00+00:00,261.4028,261.4,262.2,261.4,2778.0,BUY,1.0,0.0,BUY,False,none,BUY_AND_HOLD
JPM,2025-06-06 10:00:00+00:00,262.45,262.45,262.45,262.45,150.0,BUY,1.0,0.0,BUY,False,none,BUY_AND_HOLD
JPM,2025-06-06 11:00:00+00:00,262.33,262.33,262.33,262.33,132.0,BUY,1.0,0.0,BUY,False,none,BUY_AND_HOLD
JPM,2025-06-06 12:00:00+00:00,264.03,262.3,264.25,262.3,4405.0,BUY,1.0,0.0,BUY,False,none,BUY_AND_HOLD
JPM,2025-06-06 13:00:00+00:00,265.6025,264.0,266.48,264.0,1070558.0,BUY,1.0,0.0,BUY,False,none,BUY_AND_HOLD
JPM,2025-06-06 14:00:00+00:00,266.1,265.66,266.2,264.79,1099609.0,BUY,1.0,0.0,BUY,False,none,BUY_AND_HOLD
JPM,2025-06-06 15:00:00+00:00,265.735,266.12,266.65,265.46,891090.0,BUY,1.0,0.0,BUY,False,none,BUY_AND_HOLD
JPM,2025-06-06 16:00:00+00:00,265.58,265.77,266.3999,265.38,429949.0,BUY,1.0,0.0,BUY,False,none,BUY_AND_HOLD
JPM,2025-06-06 17:00:00+00:00,265.675,265.54,265.71,265.2,447635.0,BUY,1.0,-0.0348262824118137,BUY,False,none,BUY_AND_HOLD
JPM,2025-06-06 18:00:00+00:00,266.3,265.7,266.51,265.69,602235.0,BUY,1.0,0.0,BUY,False,none,BUY_AND_HOLD
JPM,2025-06-06 19:00:00+00:00,265.73,266.3,266.39,265.465,1804520.0,BUY,1.0,0.0,BUY,False,none,BUY_AND_HOLD
JPM,2025-06-06 20:00:00+00:00,265.73,265.73,265.73,265.55,1151677.0,BUY,1.0,0.0,BUY,False,none,BUY_AND_HOLD
